epoch,train_loss,val_loss,val_acc,val_f1,duration_sec
1,1.7794963666634966,2.1311629132790997,0.08181818181818182,0.024258760107816715,2.1057631969451904
2,1.880849857702323,2.2523750977082684,0.02727272727272727,0.0075853350189633365,2.1035144329071045
3,2.4191735356018462,1.9412378267808394,0.02727272727272727,0.0075853350189633365,2.0815582275390625
4,2.5183417081832884,1.809702000834725,0.21818181818181817,0.05962732919254658,2.106732130050659
5,2.3743580871614918,1.885424215143377,0.09090909090909091,0.025740025740025742,2.1066203117370605
6,2.2521474854699495,1.9223356225273827,0.10909090909090909,0.02810304449648712,2.101764678955078
7,2.047743357872141,1.8738754857670177,0.08181818181818182,0.02160864345738295,2.1043992042541504
8,2.0226464423640023,1.8440303791653025,0.02727272727272727,0.0075853350189633365,2.094942331314087
9,2.105369103365931,1.9157291412353517,0.02727272727272727,0.0075853350189633365,1.9983360767364502
10,2.2615290592456687,1.8834057623689824,0.08181818181818182,0.042632066728452274,2.104300022125244
11,2.3677055843945207,1.9338619069619611,0.07272727272727272,0.037430532853873814,2.105435371398926
12,2.0821242377675815,1.8803634676066312,0.02727272727272727,0.0075853350189633365,2.0782361030578613
13,2.165653741770777,1.8360852924260227,0.08181818181818182,0.024032042723631512,2.098512887954712
14,2.1958850289213245,1.7391714031046086,0.08181818181818182,0.02160864345738295,2.088933229446411
15,1.5092898526935712,1.7524837916547602,0.02727272727272727,0.0075853350189633365,2.084207773208618
16,1.9917416475970169,1.7902151758020575,0.08181818181818182,0.036842871705257026,2.1052236557006836
17,1.996276071153838,1.8210717255418951,0.03636363636363636,0.01884057971014493,2.098391056060791
18,2.1787574061032,1.7479409033601934,0.07272727272727272,0.03256773092512266,2.089240550994873
19,1.9311108714547651,1.7552645737474615,0.07272727272727272,0.03256773092512266,2.098604679107666
20,2.0374413884919265,1.7836406436833467,0.07272727272727272,0.043344155844155845,2.1078693866729736
21,2.3235925123609347,1.7592802828008478,0.09090909090909091,0.0423861852433281,2.106368064880371
22,2.0298488263426155,1.7152821616692977,0.02727272727272727,0.018759018759018756,1.9924874305725098
23,1.8186448976911347,1.780973546071486,0.02727272727272727,0.0075853350189633365,2.0935723781585693
24,1.8837109138225687,1.755887921289964,0.02727272727272727,0.0075853350189633365,2.081981897354126
25,1.7182784598449181,1.7958101651885292,0.02727272727272727,0.0075853350189633365,2.084885835647583
26,2.1861418378764186,1.8009102582931518,0.02727272727272727,0.0075853350189633365,2.0906057357788086
27,2.1487597942352297,1.7838673970916055,0.02727272727272727,0.008403361344537816,2.0847599506378174
28,2.005842868418529,1.7613118637691845,0.02727272727272727,0.0075853350189633365,2.1065430641174316
29,1.8051942142946966,1.7860729098320007,0.02727272727272727,0.0075853350189633365,2.083545684814453
30,1.8809040073690744,1.810878494652835,0.02727272727272727,0.0075853350189633365,2.0863945484161377
31,1.9570991916903133,1.7659861673008312,0.01818181818181818,0.013289036544850499,2.068631887435913
32,1.9202615663923066,1.7344634879719127,0.13636363636363635,0.06801629742806213,1.9938066005706787
33,1.9361107735798277,1.7967717062343251,0.06363636363636363,0.02469135802469136,2.0928542613983154
34,2.048312277218391,1.7954227057370273,0.05454545454545454,0.030612244897959186,2.0973825454711914
35,2.0122320865762644,1.8199753100221807,0.01818181818181818,0.009523809523809523,2.0894408226013184
36,1.9465356596584977,1.8274573044343427,0.06363636363636363,0.029421688373034615,2.092177152633667
37,2.0109845858195734,1.836025357246399,0.045454545454545456,0.03298733286418016,2.0922048091888428
38,2.0799135290343185,1.8219338221983477,0.05454545454545454,0.03528865097951749,2.0948009490966797
39,1.548658073776298,1.828864004395225,0.03636363636363636,0.02738834664300503,2.0926995277404785
40,1.8198944659068668,1.8201622648672624,0.03636363636363636,0.026190476190476188,2.1017074584960938
41,1.8425580970172224,1.8078490809960799,0.03636363636363636,0.02863726135615536,2.09367036819458
42,2.01145271884984,1.8105381228707054,0.02727272727272727,0.022108843537414966,2.0878162384033203
43,2.10057222390997,1.8183890505270524,0.03636363636363636,0.028468530269250558,2.0878913402557373
44,1.9641815909023943,1.8162421909245579,0.03636363636363636,0.028468530269250558,2.0960488319396973
45,1.9888767694604808,1.8138589403846048,0.03636363636363636,0.027795733678086614,2.0900192260742188
46,1.9249376907430846,1.814897025715221,0.03636363636363636,0.028744588744588746,2.1052963733673096
47,2.221814141602352,1.8136980295181275,0.03636363636363636,0.02752009894867038,2.0732829570770264
48,1.9412166735221599,1.814407963102514,0.03636363636363636,0.028744588744588746,2.0904290676116943
49,1.9716979668058199,1.81439331444827,0.03636363636363636,0.028744588744588746,2.0874950885772705
50,1.912947732826759,1.8148351896892894,0.03636363636363636,0.028744588744588746,2.1048879623413086
