epoch,train_loss,val_loss,val_acc,val_f1,duration_sec
1,1.7794963666634966,2.1311629132790997,0.08181818181818182,0.024258760107816715,1.9279577732086182
2,1.880849857702323,2.2523750977082684,0.02727272727272727,0.0075853350189633365,1.931936264038086
3,2.4191735356018462,1.9412378267808394,0.02727272727272727,0.0075853350189633365,1.940528154373169
4,2.5183417081832884,1.809702000834725,0.21818181818181817,0.05962732919254658,1.941347360610962
5,2.3743580871614918,1.885424215143377,0.09090909090909091,0.025740025740025742,1.936072587966919
6,2.2521474854699495,1.9223356225273827,0.10909090909090909,0.02810304449648712,1.9510340690612793
7,2.047743357872141,1.8738754857670177,0.08181818181818182,0.02160864345738295,1.9375603199005127
8,2.0226464423640023,1.8440303791653025,0.02727272727272727,0.0075853350189633365,1.9356367588043213
9,2.105369103365931,1.9157291412353517,0.02727272727272727,0.0075853350189633365,1.9383141994476318
10,2.2615290592456687,1.8834057623689824,0.08181818181818182,0.042632066728452274,1.9273464679718018
11,2.3677055843945207,1.9338619069619611,0.07272727272727272,0.037430532853873814,1.935377597808838
12,2.0821242377675815,1.8803634676066312,0.02727272727272727,0.0075853350189633365,1.935957908630371
13,2.165653741770777,1.8360852924260227,0.08181818181818182,0.024032042723631512,1.9364266395568848
14,2.1958850289213245,1.7391714031046086,0.08181818181818182,0.02160864345738295,1.9308264255523682
15,1.5092898526935712,1.7524837916547602,0.02727272727272727,0.0075853350189633365,1.930795669555664
16,1.9917416475970169,1.7902151758020575,0.08181818181818182,0.036842871705257026,1.9319756031036377
17,1.996276071153838,1.8210717255418951,0.03636363636363636,0.01884057971014493,1.9297559261322021
18,2.1787574061032,1.7479409033601934,0.07272727272727272,0.03256773092512266,1.9309804439544678
19,1.9311108714547651,1.7552645737474615,0.07272727272727272,0.03256773092512266,1.9364707469940186
20,2.0374413884919265,1.7836406436833467,0.07272727272727272,0.043344155844155845,1.9238922595977783
21,2.3235925123609347,1.7592802828008478,0.09090909090909091,0.0423861852433281,1.9284746646881104
22,2.0298488263426155,1.7152821616692977,0.02727272727272727,0.018759018759018756,1.9378745555877686
23,1.8186448976911347,1.780973546071486,0.02727272727272727,0.0075853350189633365,1.9290482997894287
24,1.8837109138225687,1.755887921289964,0.02727272727272727,0.0075853350189633365,1.9206600189208984
25,1.7182784598449181,1.7958101651885292,0.02727272727272727,0.0075853350189633365,1.9345598220825195
26,2.1861418378764186,1.8009102582931518,0.02727272727272727,0.0075853350189633365,1.9328854084014893
27,2.1487597942352297,1.7838673970916055,0.02727272727272727,0.008403361344537816,1.9240477085113525
28,2.005842868418529,1.7613118637691845,0.02727272727272727,0.0075853350189633365,1.930109977722168
29,1.8051942142946966,1.7860729098320007,0.02727272727272727,0.0075853350189633365,1.9265358448028564
30,1.8809040073690744,1.810878494652835,0.02727272727272727,0.0075853350189633365,1.9204394817352295
31,1.9570991916903133,1.7659861673008312,0.01818181818181818,0.013289036544850499,1.9247231483459473
32,1.9202615663923066,1.7344634879719127,0.13636363636363635,0.06801629742806213,1.927865982055664
33,1.9361107735798277,1.7967717062343251,0.06363636363636363,0.02469135802469136,1.924492359161377
34,2.048312277218391,1.7954227057370273,0.05454545454545454,0.030612244897959186,1.9342827796936035
35,2.0122320865762644,1.8199753100221807,0.01818181818181818,0.009523809523809523,1.9268603324890137
36,1.9465356596584977,1.8274573044343427,0.06363636363636363,0.029421688373034615,1.922731637954712
37,2.0109845858195734,1.836025357246399,0.045454545454545456,0.03298733286418016,1.9208710193634033
38,2.0799135290343185,1.8219338221983477,0.05454545454545454,0.03528865097951749,1.9355573654174805
39,1.548658073776298,1.828864004395225,0.03636363636363636,0.02738834664300503,1.9307091236114502
40,1.8198944659068668,1.8201622648672624,0.03636363636363636,0.026190476190476188,1.9252095222473145
41,1.8425580970172224,1.8078490809960799,0.03636363636363636,0.02863726135615536,1.9252943992614746
42,2.01145271884984,1.8105381228707054,0.02727272727272727,0.022108843537414966,1.9299898147583008
43,2.10057222390997,1.8183890505270524,0.03636363636363636,0.028468530269250558,1.91841721534729
44,1.9641815909023943,1.8162421909245579,0.03636363636363636,0.028468530269250558,1.9239277839660645
45,1.9888767694604808,1.8138589403846048,0.03636363636363636,0.027795733678086614,1.931898593902588
46,1.9249376907430846,1.814897025715221,0.03636363636363636,0.028744588744588746,1.9267783164978027
47,2.221814141602352,1.8136980295181275,0.03636363636363636,0.02752009894867038,1.9209935665130615
48,1.9412166735221599,1.814407963102514,0.03636363636363636,0.028744588744588746,1.9205396175384521
49,1.9716979668058199,1.81439331444827,0.03636363636363636,0.028744588744588746,1.9270069599151611
50,1.912947732826759,1.8148351896892894,0.03636363636363636,0.028744588744588746,1.9190008640289307
